-183.387558,66.796646,11.733810,11.022495,-4.754978,-1.859397,3.823460,1.843119,-3.225035,-0.747080,5.303029,2.511241,-2.050990,62.821823,13.425070,24.361303,8.174439,13.095356,7.221958,9.675482,8.711969,5.980459,4.288762,2.859157,2.969789,4.000463,1
-172.204346,60.033092,-3.542608,12.612677,7.378407,3.156595,8.152593,-1.590368,-2.659061,3.897966,2.110670,1.618463,-0.982649,63.625168,12.295609,12.244512,9.963774,8.856264,9.425662,4.510357,5.177032,3.934071,4.413543,4.155545,2.936302,3.970638,1
-180.204666,66.214142,37.233505,11.430999,1.080637,-0.812599,2.909477,9.638497,-14.279423,4.267012,-5.772251,3.304686,-3.141971,47.815201,19.263262,14.479853,11.127126,10.461743,7.109461,8.248740,7.133519,7.687358,5.510827,4.435746,4.151114,4.187492,1
-182.923584,58.536770,-1.354258,8.128445,2.411943,3.101639,-4.046443,-5.071127,4.596374,-1.432636,-2.617742,4.753686,2.150548,64.791412,19.325378,13.566843,8.945655,9.982421,6.430578,5.427659,5.561551,3.535462,5.772186,4.841049,4.698428,2.832759,1
-182.409973,74.094383,24.206215,17.099573,-11.957462,0.334493,1.437974,0.118993,-3.493623,-6.280443,1.321719,-1.321515,-2.554203,46.417831,16.741739,14.786270,10.093738,21.364347,12.844378,6.238530,4.074174,5.216683,4.944715,3.636578,5.778095,2.666118,1
-172.586929,55.990532,7.986624,11.145578,3.453752,14.436574,2.547254,-3.805729,-4.159166,5.349331,-1.134553,3.544806,0.438807,64.737198,14.292911,10.323848,8.802476,11.074727,5.961220,3.463573,6.748941,3.791737,4.242418,3.694263,2.895549,2.675130,1
-185.660904,69.837662,24.749966,-9.771634,8.577131,11.989129,0.174617,-2.721794,-8.703931,2.316904,-3.100818,4.776424,-3.722910,68.778503,24.932699,10.886508,15.036703,11.002685,9.143066,7.365309,4.326520,5.262576,5.088612,4.496919,4.130144,4.809778,1
-172.979248,71.814728,4.978119,11.867397,3.695461,0.837728,-1.450574,-1.047822,3.388442,2.878524,-0.374340,2.153249,0.038576,56.427830,14.222103,11.325005,6.954687,11.220697,6.102315,5.972293,5.435325,4.117805,3.918561,3.399303,2.335590,2.883359,1
-139.724670,34.514530,-7.688035,4.369377,6.138720,2.407428,-6.375582,1.652991,1.955501,0.573211,1.569504,-0.025032,-0.671406,32.901543,18.314962,4.372661,4.708585,5.250428,3.908041,4.121325,6.442078,5.442986,4.231735,4.113574,3.602280,2.829433,2
-170.899429,18.029083,30.904116,1.672087,-5.666957,12.731208,-1.452782,-3.381147,-2.961863,2.806845,-3.627321,3.683483,-2.987261,67.369881,37.872231,23.720009,8.679778,11.245527,6.741754,8.299868,7.372332,4.882393,4.196306,6.940741,4.558035,5.506217,2
-170.629181,13.743966,9.156205,8.317755,-7.056211,-0.142144,-3.808606,-5.675486,-5.145309,-6.765543,-0.373823,5.896472,2.872864,53.876461,38.124706,12.747131,11.945049,7.372303,5.425169,6.469606,3.920821,5.175111,5.726928,6.106932,3.921156,4.142337,2
